Po_num,Invoice_date,Requesting_auth,Approving_manager,Supplier,Product,Contract,Unit_price,PO_Quantity,City,Market_price,Total_cost
PO 00205,2016-01-18,Randall Smith,Barry Salazar,Fresh Food Marketplace,Cabbage,1,32.22,79,NashikDelhi,30.72,2545.38
PO 00206,2016-01-18,Nicholas Pittman,Jennifer Delgado,Dilocious,Banana,1,12.55,86,Chennai,12.55,1079.3
PO 00207,2016-01-18,Patrick Wolf,Jennifer Delgado,Go4Fresh,Banana,1,12.0,138,Surat,12.0,1656.0
PO 00208,2016-01-19,Caroline Walters,Catherine Farrell,Go4Fresh,Apple,1,48.09,60,Chennai,48.09,2885.4
PO 00209,2016-01-19,Randall Smith,Katie Thompson,Snack Paradise,Pumpkin,0,43.49,149,NashikDelhi,43.99,6480.01
PO 00210,2016-01-19,Jeffrey Murphy,Jessica Keith,Jamboree Marketplace,Cabbage,1,24.7,81,Ahmedabad,24.7,2000.7
PO 00211,2016-01-19,Adrian Morgan,Danny Rivera,Future FoodBetter Bites Deli,BeetrootPotato,1,13.42,86,Jaipur,13.92,1154.12
PO 00212,2016-01-19,Jay York,Jessica Keith,Stocked Pantry,Cauliflower,1,21.47,109,Nagpur,21.97,2340.23
PO 00213,2016-01-19,Heidi White,Barry Salazar,Rancher’s Grocery,Cabbage,1,40.31,67,Jaipur,40.31,2700.77
PO 00214,2016-01-19,Nicole Bell,Barry Salazar,Food to Fly,Cucumber,0,36.15,51,NashikDelhi,36.65,1843.65
PO 00215,2016-01-19,Pamela Smith,Jessica Vargas,Market Convenience,Beans,0,36.14,88,Jaipur,36.14,3180.32
PO 00216,2016-01-19,Janet Le,Jessica Vargas,Food Festive,Bringal,1,46.73,105,Bangalore,46.73,4906.65
PO 00217,2016-01-19,Janet Le,Peggy Velasquez,Global Fresh Market,BeetrootPotato,1,26.65,129,NashikDelhi,26.65,3437.85
PO 00218,2016-01-19,Caroline Walters,Catherine Farrell,Freshmart Co-op,Cabbage,1,31.28,94,Bangalore,29.78,2940.32
PO 00219,2016-01-19,Jeffrey Murphy,Jessica Keith,Quick Fare Foods,Cucumber,1,55.2,77,Bangalore,55.2,4250.4
PO 00220,2016-01-19,Brianna Lynn,Katie Thompson,Freshmart Co-op,Onion,1,32.26,127,Mumbai,32.76,4097.02
PO 00221,2016-01-19,Katelyn Parsons,Jasmine Long,Snack Paradise,Cauliflower,1,23.57,113,Ahmedabad,23.57,2663.41
PO 00222,2016-01-20,Jay York,Danny Rivera,Snack Paradise,Banana,0,15.84,87,Surat,14.34,1378.08
PO 00223,2016-01-20,Cameron Grant,Lawrence Cohen,Quick Fare Foods,Tomato,1,23.66,128,Surat,24.16,3028.48
PO 00224,2016-01-20,Linda Taylor,Mark Mclean,Snack Paradise,Cucumber,1,12.73,90,Hyderabad,12.73,1145.7
PO 00225,2016-01-20,Kimberly Shields,Mark Mclean,Rancher’s Grocery,Beans,1,33.22,62,Nagpur,33.22,2059.64
PO 00226,2016-01-20,Lindsay Martinez,Cathy Guzman,Market Convenience,Banana,1,13.9,91,Surat,13.9,1264.9
PO 00227,2016-01-20,Katelyn Parsons,Peggy Velasquez,Fresh Food Marketplace,Apple,0,53.72,73,Pune,54.22,3921.56
PO 00228,2016-01-20,Jake Cunningham,Barry Salazar,Go4Fresh,Cabbage,0,57.73,73,Mumbai,57.73,4214.29
PO 00229,2016-01-20,Patricia Williams,Barry Salazar,Food to Fly,Beans,0,45.89,74,Chennai,46.39,3395.86
PO 00230,2016-01-20,Angela Hernandez,Danny Rivera,Fleet Market,Apple,1,39.91,114,NashikDelhi,39.91,4549.74
PO 00231,2016-01-20,Sara Adkins,Jessica Keith,Jamboree Marketplace,BeetrootPotato,0,31.4,59,Jaipur,31.9,1852.6
PO 00232,2016-01-21,Elijah Collins,Peggy Velasquez,Rancher’s Grocery,Cabbage,1,42.0,137,Jaipur,42.0,5754.0
PO 00233,2016-01-21,Katherine Mcgee DDS,Jessica Keith,Fleet Market,Capsicum,1,43.99,119,Mumbai,43.99,5234.81
PO 00234,2016-01-21,Adrian Morgan,Jasmine Long,Fleet Market,Tomato,1,49.69,137,Bangalore,50.19,6807.53
PO 00235,2016-01-21,Linda Taylor,Cathy Guzman,Future FoodBetter Bites Deli,Bringal,1,26.35,119,Surat,26.35,3135.65
PO 00236,2016-01-21,Lindsay Martinez,Cathy Guzman,Jamboree Marketplace,Banana,0,20.06,105,Kolkatta,20.06,2106.3
PO 00237,2016-01-21,Patricia Williams,Jeanette Estes,Fleet Market,Cucumber,1,14.09,71,Hyderabad,14.09,1000.39
PO 00238,2016-01-21,Sara Adkins,Catherine Farrell,Go4Fresh,Beans,1,40.92,112,Ahmedabad,40.92,4583.04
PO 00239,2016-01-21,Angela Hernandez,Katie Thompson,Dollar Pantry,Beans,1,16.9,92,Kolkatta,17.4,1554.8
PO 00240,2016-01-21,Patricia Williams,Cathy Guzman,Fleet Market,Cauliflower,1,52.82,51,Hyderabad,53.32,2693.82
PO 00241,2016-01-21,Katelyn Parsons,Cathy Guzman,Global Fresh Market,Banana,1,16.48,139,Ahmedabad,16.48,2290.72
PO 00242,2016-01-21,Lindsay Martinez,Danny Rivera,Snack Paradise,Carrot,1,47.63,98,NashikDelhi,48.13,4667.74
PO 00243,2016-01-21,Thomas Hamilton,Jessica Keith,Go4Fresh,Capsicum,0,38.84,123,Bangalore,38.84,4777.32
PO 00244,2016-01-21,Janet Le,Shelby Martinez,Food to Fly,Apple,0,39.69,85,Chennai,40.19,3373.65
PO 00245,2016-01-21,Kimberly Shields,Mark Mclean,Fleet Market,Cucumber,0,57.96,109,Chennai,56.46,6317.64
PO 00246,2016-01-22,Pamela Smith,Shelby Martinez,Go4Fresh,Cabbage,1,40.7,68,Chandigarh,41.2,2767.6
PO 00247,2016-01-22,Brianna Lynn,Jessica Keith,Stocked Pantry,Pumpkin,1,33.72,121,Hyderabad,33.72,4080.12
PO 00248,2016-01-22,Heidi White,Jeanette Estes,Fleet Market,BeetrootPotato,1,58.32,148,Pune,58.32,8631.36
PO 00249,2016-01-22,Angela Hernandez,Danny Rivera,Dollar Pantry,Carrot,1,26.02,143,Aurangabad,26.52,3720.86
PO 00250,2016-01-22,Jake Cunningham,Katie Thompson,Dilocious,Beans,1,11.22,139,Bangalore,11.22,1559.58
PO 00251,2016-01-22,Adrian Morgan,Peggy Velasquez,Fresh Food Marketplace,Bringal,0,56.41,145,Chandigarh,56.91,8179.45
PO 00252,2016-01-22,Caroline Walters,Jessica Vargas,Fresh Food Marketplace,Capsicum,1,59.72,87,Mumbai,60.22,5195.64
PO 00253,2016-01-22,Lindsay Martinez,Dennis Williams,Go4Fresh,Apple,1,31.09,147,Mumbai,31.09,4570.23
PO 00254,2016-01-22,Katelyn Parsons,Shelby Martinez,Market Convenience,Cucumber,1,22.95,77,Ahmedabad,23.45,1767.15
PO 00255,2016-01-22,Adrian Morgan,Jessica Vargas,Snack Paradise,Onion,0,20.1,118,NashikDelhi,20.6,2371.8
PO 00256,2016-01-22,Caroline Walters,Katie Thompson,Fresh Food Marketplace,Cucumber,0,44.42,134,Chennai,44.92,5952.28
PO 00257,2016-01-22,Elijah Collins,Danny Rivera,Dilocious,Pumpkin,1,26.55,52,Jaipur,27.05,1380.6
PO 00258,2016-01-22,Lindsay Martinez,Jessica Keith,Snack Paradise,Pumpkin,1,55.37,95,NashikDelhi,55.37,5260.15
PO 00259,2016-01-23,Thomas Hamilton,Joshua Johnson,Quick Fare Foods,Tomato,1,49.84,86,Chandigarh,50.34,4286.24
PO 00260,2016-01-23,Caroline Walters,Danny Rivera,Global Fresh Market,Pumpkin,1,13.5,82,Ahmedabad,12.0,1107.0
PO 00261,2016-01-23,Heidi White,Jennifer Delgado,Market Convenience,Bringal,0,33.06,149,NashikDelhi,33.56,4925.94
PO 00262,2016-01-23,Lisa Smith,Jasmine Long,Quick Fare Foods,Cabbage,1,14.12,110,NashikDelhi,14.62,1553.2
PO 00263,2016-01-23,Jeffrey Murphy,Jennifer Delgado,Freshmart Co-op,Pumpkin,1,38.28,133,Pune,38.78,5091.24
PO 00264,2016-01-23,Caroline Walters,Jessica Keith,Freshmart Co-op,Carrot,0,48.68,111,Jaipur,47.18,5403.48
PO 00265,2016-01-23,Jay York,Mark Mclean,Market Convenience,Cucumber,1,42.88,115,Ahmedabad,43.38,4931.2
PO 00266,2016-01-23,Sara Adkins,Cathy Guzman,Rancher’s Grocery,Tomato,0,44.49,73,Chennai,44.99,3247.77
PO 00267,2016-01-23,Jake Cunningham,Joshua Johnson,Dollar Pantry,Capsicum,1,57.24,78,Jaipur,55.74,4464.72
PO 00268,2016-01-24,Brianna Lynn,Danny Rivera,Budget Foods,Carrot,1,18.86,125,Chennai,19.36,2357.5
PO 00269,2016-01-24,Jay York,Jessica Keith,Budget Foods,Apple,1,37.44,147,Nagpur,35.94,5503.68
PO 00270,2016-01-24,Jeffrey Murphy,Jasmine Long,Fleet Market,Onion,1,30.16,135,Chandigarh,30.16,4071.6
PO 00271,2016-01-24,Brittany Walker,Catherine Farrell,Global Fresh Market,Banana,0,30.09,75,Mumbai,31.090000000000003,2256.75
PO 00272,2016-01-24,Jeffrey Murphy,Shelby Martinez,Market Convenience,Banana,1,19.46,54,Surat,19.96,1050.84
PO 00273,2016-01-24,Cameron Grant,Jessica Vargas,Rancher’s Grocery,Pumpkin,1,56.11,81,Kolkatta,56.11,4544.91
PO 00274,2016-01-24,Lisa Smith,Dennis Williams,Fleet Market,Cucumber,0,56.88,98,Pune,56.88,5574.24
PO 00275,2016-01-24,Heidi White,Barry Salazar,Fresh Food Marketplace,Carrot,0,12.61,129,Chennai,13.11,1626.69
PO 00276,2016-01-24,Elijah Collins,Mark Mclean,Fresh Food Marketplace,Apple,1,14.27,106,Aurangabad,14.27,1512.62
PO 00277,2016-01-24,Cameron Grant,Dennis Williams,Market Convenience,Tomato,1,14.11,126,Nagpur,14.61,1777.86
PO 00278,2016-01-24,Cameron Grant,Cathy Guzman,Dollar Pantry,Tomato,1,31.79,111,Jaipur,31.79,3528.69
PO 00279,2016-01-25,Patrick Wolf,Catherine Farrell,Dilocious,Apple,0,25.96,132,Lucknow,25.96,3426.72
PO 00280,2016-01-25,Angela Hernandez,Danny Rivera,Market Convenience,Carrot,1,13.05,122,Surat,13.55,1592.1
PO 00281,2016-01-25,Heidi White,Joshua Johnson,Market Convenience,Cucumber,1,15.3,108,Ahmedabad,15.8,1652.4
PO 00282,2016-01-25,Cameron Grant,Lawrence Cohen,Budget Foods,Carrot,1,48.36,96,Surat,48.86,4642.56
PO 00283,2016-01-25,Lisa Smith,Danny Rivera,Fresh Food Marketplace,Bringal,1,59.73,127,Bangalore,60.23,7585.71
PO 00284,2016-01-25,Patricia Williams,Barry Salazar,Quick Fare Foods,Carrot,0,44.09,102,Ahmedabad,44.09,4497.18
PO 00285,2016-01-25,Elijah Collins,Jeanette Estes,Quick Fare Foods,Cucumber,1,21.45,69,Bangalore,21.45,1480.05
PO 00286,2016-01-25,Sara Adkins,Danny Rivera,Fresh Food Marketplace,Bringal,0,53.44,145,Nagpur,53.94,7748.8
PO 00287,2016-01-25,Jeffrey Murphy,Dennis Williams,Fresh Food Marketplace,Banana,1,42.22,92,Nagpur,42.22,3884.24
PO 00288,2016-01-25,Patricia Williams,Shelby Martinez,Fleet Market,Bringal,1,58.31,148,Chennai,58.81,8629.88
PO 00289,2016-01-25,Heidi White,Jessica Keith,Stocked Pantry,Tomato,1,44.81,80,Lucknow,45.31,3584.8
PO 00290,2016-01-25,Randall Smith,Jessica Keith,Fleet Market,Beans,1,33.7,122,Chennai,34.2,4111.4
PO 00291,2016-01-25,Jay York,Lawrence Cohen,Food to Fly,Tomato,1,48.76,120,Ahmedabad,49.26,5851.2
PO 00292,2016-01-26,Jeffrey Murphy,Barry Salazar,Budget Foods,Cauliflower,1,55.82,106,Aurangabad,55.82,5916.92
PO 00293,2016-01-26,Linda Taylor,Barry Salazar,Freshmart Co-op,Cauliflower,1,32.11,134,Mumbai,32.61,4302.74
PO 00294,2016-01-26,Brianna Lynn,Barry Salazar,Quick Fare Foods,Carrot,0,44.8,74,Nagpur,43.3,3315.2
PO 00295,2016-01-26,Angela Hernandez,Catherine Farrell,Jamboree Marketplace,Onion,1,41.7,55,Lucknow,42.2,2293.5
PO 00296,2016-01-26,Nicholas Pittman,Cathy Guzman,Quick Fare Foods,Bringal,1,43.37,78,Surat,41.87,3382.86
PO 00297,2016-01-26,Linda Taylor,Cathy Guzman,Quick Fare Foods,Apple,0,19.57,132,Lucknow,19.57,2583.24
PO 00298,2016-01-26,Adrian Morgan,Jessica Keith,Budget Foods,Tomato,1,33.83,150,Jaipur,34.33,5074.5
PO 00299,2016-01-26,Janet Le,Peggy Velasquez,Jamboree Marketplace,BeetrootPotato,1,45.37,116,Mumbai,43.87,5262.92
PO 00300,2016-01-26,Patricia Williams,Catherine Farrell,Market Convenience,Pumpkin,1,57.3,146,Aurangabad,57.8,8365.8
PO 00301,2016-01-26,Caroline Walters,Jennifer Delgado,Snack Paradise,Cauliflower,1,30.15,149,Jaipur,30.15,4492.35
PO 00302,2016-01-27,Elijah Collins,Jessica Keith,Market Convenience,Banana,1,24.27,106,Kolkatta,24.27,2572.62
PO 00303,2016-01-27,Nicholas Pittman,Joshua Johnson,Snack Paradise,Apple,0,29.46,112,Hyderabad,29.46,3299.52
PO 00304,2016-01-27,Jeffrey Murphy,Barry Salazar,Dilocious,Apple,1,38.69,57,Hyderabad,39.19,2205.33
PO 00305,2016-01-27,Lindsay Martinez,Jessica Vargas,Freshmart Co-op,Capsicum,0,49.7,115,Pune,49.7,5715.5
PO 00306,2016-01-27,Janet Le,Cathy Guzman,Food to Fly,Banana,1,29.76,95,Bangalore,29.76,2827.2
PO 00307,2016-01-27,Jake Cunningham,Catherine Farrell,Quick Fare Foods,Onion,1,47.88,88,Nagpur,47.88,4213.44
PO 00308,2016-01-27,Heidi White,Jennifer Delgado,Budget Foods,Cauliflower,1,35.05,91,Jaipur,33.55,3189.55
PO 00309,2016-01-27,Lisa Smith,Peggy Velasquez,Jamboree Marketplace,Cabbage,1,22.73,145,Chennai,23.23,3295.85
PO 00310,2016-01-27,Janet Le,Joshua Johnson,Quick Fare Foods,Beans,1,40.91,132,Surat,40.91,5400.12
PO 00311,2016-01-28,Linda Taylor,Barry Salazar,Snack Paradise,Cauliflower,1,34.9,138,Bangalore,35.4,4816.2
PO 00312,2016-01-28,Nicholas Pittman,Mark Mclean,Fleet Market,Tomato,1,12.96,83,Lucknow,13.46,1075.68
PO 00313,2016-01-28,Angela Hernandez,Dennis Williams,Future FoodBetter Bites Deli,Apple,1,11.02,94,Ahmedabad,11.02,1035.88
PO 00314,2016-01-28,Nicholas Pittman,Jessica Vargas,Food to Fly,Capsicum,1,57.32,130,Mumbai,55.82,7451.6
PO 00315,2016-01-28,Randall Smith,Jennifer Delgado,Snack Paradise,Beans,0,52.36,116,Nagpur,52.86,6073.76
PO 00316,2016-01-28,Randall Smith,Katie Thompson,Food to Fly,Cucumber,1,18.67,131,Bangalore,18.67,2445.77
PO 00317,2016-01-28,Ralph Moreno,Jennifer Delgado,Budget Foods,Carrot,1,17.92,123,Lucknow,16.42,2204.16
PO 00318,2016-01-28,Linda Taylor,Jennifer Delgado,Dollar Pantry,Bringal,1,37.76,103,Jaipur,36.26,3889.28
PO 00319,2016-01-29,Lindsay Martinez,Dennis Williams,Freshmart Co-op,Capsicum,1,50.86,84,Surat,51.36,4272.24
PO 00320,2016-01-29,Katherine Mcgee DDS,Jennifer Delgado,Food Festive,Carrot,1,46.18,70,Chandigarh,46.68,3232.6
PO 00321,2016-01-29,Cameron Grant,Shelby Martinez,Stocked Pantry,Apple,1,21.84,77,Kolkatta,21.84,1681.68
PO 00322,2016-01-29,Kimberly Shields,Lawrence Cohen,Budget Foods,Tomato,1,11.56,60,Aurangabad,12.06,693.6
PO 00323,2016-01-29,Adrian Morgan,Jessica Keith,Dollar Pantry,Onion,1,44.0,100,Chennai,44.5,4400.0
PO 00324,2016-01-29,Brittany Walker,Cathy Guzman,Budget Foods,Capsicum,1,46.64,70,Nagpur,45.14,3264.8
PO 00325,2016-01-29,Elijah Collins,Catherine Farrell,Jamboree Marketplace,Onion,1,34.22,89,Nagpur,34.72,3045.58
PO 00326,2016-01-29,Pamela Smith,Jessica Vargas,Budget Foods,Capsicum,1,42.85,102,Surat,43.35,4370.7
PO 00327,2016-01-29,Pamela Smith,Peggy Velasquez,Budget Foods,Pumpkin,1,24.86,93,Ahmedabad,25.36,2311.98
PO 00328,2016-01-29,Nicole Bell,Cathy Guzman,Market Convenience,Tomato,0,57.54,101,Lucknow,56.04,5811.54
PO 00329,2016-01-29,Pamela Smith,Jessica Keith,Food Festive,Pumpkin,1,58.4,74,Aurangabad,58.4,4321.6
PO 00330,2016-01-29,Nicole Bell,Cathy Guzman,Budget Foods,Beans,1,50.59,104,Lucknow,49.09,5261.36
PO 00331,2016-01-29,Patricia Williams,Jessica Keith,Global Fresh Market,Banana,1,26.15,118,Lucknow,24.65,3085.7
PO 00332,2016-01-30,Elijah Collins,Jessica Keith,Snack Paradise,Carrot,1,26.36,61,Jaipur,26.36,1607.96
PO 00333,2016-01-30,Kimberly Shields,Cathy Guzman,Stocked Pantry,Beans,1,27.02,77,Ahmedabad,27.52,2080.54
PO 00334,2016-01-30,Angela Hernandez,Jennifer Delgado,Fresh Food Marketplace,Onion,0,14.12,84,Pune,14.62,1186.08
PO 00335,2016-01-30,Nicole Bell,Peggy Velasquez,Stocked Pantry,Bringal,0,52.15,101,Mumbai,52.65,5267.15
PO 00336,2016-01-30,Linda Taylor,Danny Rivera,Future FoodBetter Bites Deli,Apple,1,48.29,102,Chandigarh,48.29,4925.58
PO 00337,2016-01-30,Caroline Walters,Katie Thompson,Dollar Pantry,Pumpkin,1,30.49,50,Hyderabad,30.99,1524.5
PO 00338,2016-01-30,Thomas Hamilton,Cathy Guzman,Budget Foods,Pumpkin,1,38.07,68,Mumbai,38.07,2588.76
PO 00339,2016-01-30,Nicole Bell,Lawrence Cohen,Quick Fare Foods,Onion,1,33.83,143,Aurangabad,34.33,4837.69
PO 00340,2016-01-30,Katelyn Parsons,Jessica Vargas,Freshmart Co-op,Capsicum,1,48.93,127,Chandigarh,48.93,6214.11
PO 00341,2016-01-30,Elijah Collins,Danny Rivera,Fleet Market,Apple,1,36.47,62,Surat,36.47,2261.14
PO 00342,2016-01-31,Patricia Williams,Jessica Keith,Budget Foods,Cucumber,1,31.35,103,Aurangabad,29.85,3229.05
PO 00343,2016-01-31,Katherine Mcgee DDS,Danny Rivera,Fleet Market,Tomato,1,25.84,50,NashikDelhi,25.84,1292.0
PO 00344,2016-01-31,Brittany Walker,Peggy Velasquez,Food to Fly,Onion,1,23.08,136,Surat,23.08,3138.88
PO 00345,2016-01-31,Cameron Grant,Katie Thompson,Market Convenience,Apple,0,19.32,122,Bangalore,19.32,2357.04
PO 00346,2016-01-31,Pamela Smith,Dennis Williams,Global Fresh Market,Cabbage,1,53.22,69,Hyderabad,53.22,3672.18
PO 00347,2016-01-31,Lisa Smith,Lawrence Cohen,Fresh Food Marketplace,Pumpkin,0,41.43,80,Aurangabad,41.93,3314.4
PO 00348,2016-01-31,Janet Le,Danny Rivera,Rancher’s Grocery,Onion,1,36.85,55,Pune,37.35,2026.75
PO 00349,2016-01-31,Jake Cunningham,Shelby Martinez,Food Festive,Capsicum,0,35.54,101,Pune,35.54,3589.54
PO 00350,2016-01-31,Patricia Williams,Joshua Johnson,Food Festive,Beans,1,37.44,116,Aurangabad,37.94,4343.04
PO 00351,2016-01-31,Linda Taylor,Lawrence Cohen,Jamboree Marketplace,Onion,0,23.72,62,Surat,24.22,1470.64
PO 00352,2016-01-31,Jake Cunningham,Barry Salazar,Snack Paradise,Bringal,1,59.58,109,Chennai,58.08,6494.22
PO 00353,2016-01-31,Angela Hernandez,Catherine Farrell,Food to Fly,Onion,0,16.23,118,Surat,16.73,1915.14
PO 00354,2016-02-01,Brittany Walker,Cathy Guzman,Freshmart Co-op,Cauliflower,1,52.89,119,Hyderabad,53.39,6293.91
PO 00355,2016-02-01,Sara Adkins,Lawrence Cohen,Global Fresh Market,Bringal,0,46.33,149,Bangalore,46.83,6903.17
PO 00356,2016-02-01,Brianna Lynn,Catherine Farrell,Quick Fare Foods,Cauliflower,1,27.85,121,Kolkatta,28.35,3369.85
PO 00357,2016-02-01,Kimberly Shields,Mark Mclean,Freshmart Co-op,Bringal,1,19.54,58,Hyderabad,19.54,1133.32
PO 00358,2016-02-01,Nicole Bell,Jeanette Estes,Budget Foods,Bringal,1,50.34,130,Ahmedabad,50.84,6544.2
PO 00359,2016-02-01,Thomas Hamilton,Katie Thompson,Stocked Pantry,Beans,1,44.06,150,Ahmedabad,44.56,6609.0
PO 00360,2016-02-01,Lisa Smith,Lawrence Cohen,Jamboree Marketplace,BeetrootPotato,1,35.78,121,Kolkatta,35.78,4329.38
PO 00361,2016-02-01,Angela Hernandez,Jeanette Estes,Rancher’s Grocery,Cabbage,1,23.76,135,Surat,23.76,3207.6
PO 00362,2016-02-01,Lisa Smith,Jessica Keith,Dollar Pantry,Pumpkin,1,33.71,147,Lucknow,32.21,4955.37
PO 00363,2016-02-01,Katelyn Parsons,Jasmine Long,Dilocious,Tomato,0,39.9,111,Jaipur,39.9,4428.9
PO 00364,2016-02-01,Thomas Hamilton,Lawrence Cohen,Snack Paradise,Tomato,1,39.33,144,Aurangabad,39.83,5663.52
PO 00365,2016-02-02,Sara Adkins,Jasmine Long,Market Convenience,Cucumber,1,25.51,135,Surat,26.01,3443.85
PO 00366,2016-02-02,Ralph Moreno,Joshua Johnson,Go4Fresh,Capsicum,1,23.58,132,Chennai,23.58,3112.56
PO 00367,2016-02-02,Lindsay Martinez,Jessica Vargas,Future FoodBetter Bites Deli,Capsicum,1,40.49,87,Aurangabad,40.49,3522.63
PO 00368,2016-02-02,Randall Smith,Dennis Williams,Rancher’s Grocery,Bringal,1,16.92,140,Mumbai,16.92,2368.8
PO 00369,2016-02-02,Patrick Wolf,Jessica Vargas,Freshmart Co-op,Carrot,0,14.99,81,NashikDelhi,15.99,1214.19
PO 00370,2016-02-02,Janet Le,Cathy Guzman,Dilocious,Beans,1,27.86,96,Ahmedabad,28.36,2674.56
PO 00371,2016-02-02,Brittany Walker,Peggy Velasquez,Fresh Food Marketplace,Beans,0,40.15,119,Chennai,40.65,4777.85
PO 00372,2016-02-02,Lisa Smith,Jasmine Long,Global Fresh Market,Cauliflower,1,36.65,113,Bangalore,36.65,4141.45
PO 00373,2016-02-02,Nicole Bell,Lawrence Cohen,Rancher’s Grocery,BeetrootPotato,1,22.34,149,Ahmedabad,22.34,3328.66
PO 00374,2016-02-02,Kimberly Shields,Shelby Martinez,Global Fresh Market,BeetrootPotato,0,48.51,91,Jaipur,49.01,4414.41
PO 00375,2016-02-02,Cameron Grant,Dennis Williams,Dilocious,Cabbage,0,25.74,130,Aurangabad,26.24,3346.2
PO 00376,2016-02-02,Patricia Williams,Jasmine Long,Dollar Pantry,Beans,1,58.79,142,NashikDelhi,59.29,8348.18
PO 00377,2016-02-02,Nicholas Pittman,Danny Rivera,Fresh Food Marketplace,Pumpkin,0,18.18,146,Lucknow,18.68,2654.28
PO 00378,2016-02-03,Lindsay Martinez,Katie Thompson,Freshmart Co-op,Cauliflower,1,47.67,79,Chandigarh,47.67,3765.93
PO 00379,2016-02-03,Adrian Morgan,Jessica Vargas,Food to Fly,Tomato,1,20.98,66,Pune,21.48,1384.68
PO 00380,2016-02-03,Caroline Walters,Lawrence Cohen,Go4Fresh,Bringal,1,40.07,70,Jaipur,40.07,2804.9
PO 00381,2016-02-03,Katherine Mcgee DDS,Peggy Velasquez,Stocked Pantry,Apple,1,11.63,133,NashikDelhi,11.63,1546.79
PO 00382,2016-02-03,Jeffrey Murphy,Katie Thompson,Fleet Market,Cucumber,1,56.51,75,Lucknow,57.01,4238.25
PO 00383,2016-02-03,Kimberly Shields,Cathy Guzman,Future FoodBetter Bites Deli,Cabbage,0,38.8,76,Aurangabad,38.8,2948.8
PO 00384,2016-02-03,Lisa Smith,Katie Thompson,Jamboree Marketplace,Cucumber,1,24.22,128,Surat,24.72,3100.16
PO 00385,2016-02-03,Randall Smith,Katie Thompson,Go4Fresh,Cauliflower,1,21.2,111,Hyderabad,21.2,2353.2
PO 00386,2016-02-03,Heidi White,Danny Rivera,Jamboree Marketplace,BeetrootPotato,1,26.96,130,Jaipur,26.96,3504.8
PO 00387,2016-02-04,Caroline Walters,Jennifer Delgado,Food to Fly,Onion,1,11.39,144,Ahmedabad,9.89,1640.16
PO 00388,2016-02-04,Lindsay Martinez,Jennifer Delgado,Budget Foods,Bringal,1,11.1,133,Jaipur,11.1,1476.3
PO 00389,2016-02-04,Brianna Lynn,Mark Mclean,Food to Fly,BeetrootPotato,1,51.25,121,Aurangabad,51.25,6201.25
PO 00390,2016-02-04,Thomas Hamilton,Shelby Martinez,Global Fresh Market,BeetrootPotato,1,36.57,119,Aurangabad,35.07,4351.83
PO 00391,2016-02-04,Janet Le,Shelby Martinez,Global Fresh Market,Pumpkin,1,40.41,72,Hyderabad,40.41,2909.52
PO 00392,2016-02-04,Janet Le,Danny Rivera,Fresh Food Marketplace,Carrot,1,29.4,64,Hyderabad,29.9,1881.6
PO 00393,2016-02-04,Angela Hernandez,Jessica Vargas,Go4Fresh,Capsicum,1,35.74,71,Aurangabad,36.24,2537.54
PO 00394,2016-02-04,Linda Taylor,Katie Thompson,Budget Foods,Pumpkin,1,13.24,109,Mumbai,11.74,1443.16
PO 00395,2016-02-05,Heidi White,Katie Thompson,Budget Foods,Carrot,1,31.61,79,Aurangabad,31.61,2497.19
PO 00396,2016-02-05,Patrick Wolf,Jasmine Long,Food to Fly,Bringal,0,38.47,110,Nagpur,38.47,4231.7
PO 00397,2016-02-05,Patrick Wolf,Jasmine Long,Fresh Food Marketplace,Tomato,0,54.87,133,Chandigarh,53.37,7297.71
PO 00398,2016-02-05,Heidi White,Catherine Farrell,Food Festive,Onion,1,10.88,105,Chandigarh,10.88,1142.4
PO 00399,2016-02-05,Elijah Collins,Peggy Velasquez,Budget Foods,Banana,1,58.86,126,Lucknow,58.86,7416.36
PO 00400,2016-02-05,Nicole Bell,Jasmine Long,Quick Fare Foods,Cucumber,1,56.71,94,Lucknow,57.21,5330.74
PO 00401,2016-02-05,Brianna Lynn,Danny Rivera,Global Fresh Market,Tomato,1,24.76,119,Aurangabad,23.26,2946.44
PO 00402,2016-02-05,Nicole Bell,Barry Salazar,Stocked Pantry,Banana,0,14.15,138,Surat,14.65,1952.7
PO 00403,2016-02-05,Cameron Grant,Shelby Martinez,Future FoodBetter Bites Deli,Bringal,1,35.61,117,Chennai,35.61,4166.37
PO 00404,2016-02-05,Linda Taylor,Mark Mclean,Quick Fare Foods,Onion,1,29.48,128,NashikDelhi,27.98,3773.44
PO 00405,2016-02-05,Nicole Bell,Catherine Farrell,Dollar Pantry,Carrot,1,18.59,86,Ahmedabad,17.09,1598.74
PO 00406,2016-02-06,Patricia Williams,Danny Rivera,Quick Fare Foods,Banana,1,50.46,140,Ahmedabad,50.46,7064.4
PO 00407,2016-02-06,Randall Smith,Danny Rivera,Future FoodBetter Bites Deli,Carrot,1,38.2,145,NashikDelhi,36.7,5539.0
PO 00408,2016-02-06,Ralph Moreno,Lawrence Cohen,Stocked Pantry,BeetrootPotato,1,25.45,100,Pune,25.95,2545.0
PO 00409,2016-02-06,Randall Smith,Danny Rivera,Stocked Pantry,Cucumber,1,24.07,73,Hyderabad,22.57,1757.11
PO 00410,2016-02-06,Linda Taylor,Katie Thompson,Budget Foods,Banana,1,44.37,127,Mumbai,44.37,5634.99
